20231028,0910,1040,1,天白キャンパス,天白,1065,天白共通講義棟東,共通東,1810203,E203講義室,E203,学部授業,学部授業,
20231028,1050,1220,1,天白キャンパス,天白,1065,天白共通講義棟東,共通東,1810203,E203講義室,E203,学部授業,学部授業,
20231028,1310,1440,1,天白キャンパス,天白,1065,天白共通講義棟東,共通東,1810203,E203講義室,E203,学部授業,学部授業,
20231028,1310,1440,1,天白キャンパス,天白,1065,天白共通講義棟東,共通東,1810302,E302講義室,E302,理由なし,理由なし,
20231028,1310,1440,1,天白キャンパス,天白,1065,天白共通講義棟東,共通東,1810404,E404講義室,E404,学部授業,学部授業,
20231028,1450,1620,1,天白キャンパス,天白,1065,天白共通講義棟東,共通東,1810203,E203講義室,E203,学部授業,学部授業,
20231028,1450,1620,1,天白キャンパス,天白,1065,天白共通講義棟東,共通東,1810302,E302講義室,E302,理由なし,理由なし,
20231028,1450,1620,1,天白キャンパス,天白,1065,天白共通講義棟東,共通東,1810404,E404講義室,E404,学部授業,学部授業,
20231028,1630,1800,1,天白キャンパス,天白,1065,天白共通講義棟東,共通東,1810404,E404講義室,E404,学部授業,学部授業,
